source_type,source_name,topic,avg_sentiment_score,quantile_sentiment_scaled,sentiment_label
podcast,Club Shay Shay,topic_business_strategy_and_marketing,0.2859410430839001,0.9813559322033898,positive
podcast,Club Shay Shay,topic_caitlin_clark,0.11390881746326073,0.506842435655995,positive
podcast,Club Shay Shay,topic_canada,0.1334597650823168,0.6207156308851224,positive
podcast,Club Shay Shay,topic_casinos_and_gambling,0.4033477633477633,0.9991211550533584,positive
podcast,Club Shay Shay,topic_censorship_and_freedom_of_speech,0.10671166711337073,0.45976145637162585,positive
podcast,Club Shay Shay,topic_charity,0.2265749046704929,0.9308223477715003,positive
podcast,Club Shay Shay,topic_chemicals,0.20708309411402706,0.8954802259887006,positive
podcast,Club Shay Shay,topic_children,0.299909331786291,0.9859384808537351,positive
podcast,Club Shay Shay,topic_china,0.0985411667799546,0.4002510985561833,positive
podcast,Club Shay Shay,topic_chuck_schumer,0.0331075303297525,0.06528562460765851,neutral
podcast,Club Shay Shay,topic_church,0.14425794040490064,0.6721908349026993,positive
podcast,Club Shay Shay,topic_civil_law,0.12044414309007315,0.5490269930947898,positive
podcast,Club Shay Shay,topic_civil_rights,-0.03826656061148542,-0.45726495726495725,negative
podcast,Club Shay Shay,topic_clothing,0.22069406757503723,0.9224105461393597,positive
podcast,Club Shay Shay,topic_college_and_university,0.16090654154752365,0.7518518518518519,positive
podcast,Club Shay Shay,topic_communicable_disease,0.1655442176870748,0.7682360326428123,positive
podcast,Club Shay Shay,topic_computer_and_telecommunications_hardware,0.1906780524543682,0.8508474576271187,positive
podcast,Club Shay Shay,topic_computing_and_information_technology,0.11709095657865502,0.5283113622096673,positive
podcast,Club Shay Shay,topic_construction_and_property,0.18150033656262007,0.8229755178907722,positive
podcast,Club Shay Shay,topic_consumer_electronics,0.15595195667615977,0.7285624607658506,positive
podcast,Club Shay Shay,topic_consumer_goods,0.21253253858982593,0.9070935342121783,positive
podcast,Club Shay Shay,topic_court,0.07555714049378431,0.24613935969868173,neutral
podcast,Club Shay Shay,topic_covid-19,0.07811333942462549,0.26239799121155055,neutral
podcast,Club Shay Shay,topic_credit_rating,0.0815993649143159,0.28606403013182674,neutral
podcast,Club Shay Shay,topic_crime,0.09490837042407439,0.37451349654739485,positive
podcast,Club Shay Shay,"topic_crime,_law_and_justice",0.09490837042407439,0.37451349654739485,positive
podcast,Club Shay Shay,topic_crypto,0.14539961097268891,0.6780916509730069,positive
podcast,Club Shay Shay,topic_cryptocurrency,0.14455292590381222,0.6737602008788449,positive
podcast,Club Shay Shay,topic_cult,0.005655932615702695,0.009541745134965474,neutral
podcast,Club Shay Shay,topic_currency,0.14455292590381222,0.6737602008788449,positive
podcast,Club Shay Shay,topic_curriculum,0.12493543493543491,0.5742623979912116,positive
podcast,Club Shay Shay,topic_cyber_crime,0.15616092181456095,0.7293157564344005,positive
podcast,Club Shay Shay,topic_death_and_dying,0.14843184386371255,0.6932203389830508,positive
podcast,Club Shay Shay,topic_debt_market,0.1308465767029716,0.6071563088512241,positive
podcast,Club Shay Shay,topic_democratic_party,0.12731962990712217,0.5875706214689266,positive
podcast,Club Shay Shay,topic_democratic_socialism,0.17190476190476184,0.7947897049591964,positive
podcast,Club Shay Shay,topic_demographics,0.0642006802721088,0.18217200251098556,neutral
podcast,Club Shay Shay,topic_dentistry,0.12266269945835162,0.5619585687382298,positive
podcast,Club Shay Shay,topic_department_store,0.1452777777777778,0.6772128060263654,positive
podcast,Club Shay Shay,topic_depression,0.18388264017728298,0.8302573760200879,positive
podcast,Club Shay Shay,topic_diddy,0.1395755907448372,0.6539861895794099,positive
podcast,Club Shay Shay,topic_diet,0.1427828639464323,0.6655367231638418,positive
podcast,Club Shay Shay,topic_disabilities,0.1313725490196078,0.6106716886377903,positive
podcast,Club Shay Shay,topic_disaster,0.1460236525899638,0.6811048336472065,positive
podcast,Club Shay Shay,"topic_disaster,_accident_and_emergency_incident",0.1460236525899638,0.6811048336472065,positive
podcast,Club Shay Shay,topic_discrimination,0.07663358621948317,0.2519774011299435,neutral
podcast,Club Shay Shay,topic_disease_and_condition,0.11144937658837303,0.49127432517263026,positive
podcast,Club Shay Shay,"topic_diversity,_equity_and_inclusion",0.21031523804697314,0.9021971123666039,positive
podcast,Club Shay Shay,topic_divorce,0.0354761904761904,0.07244193345888261,neutral
podcast,Club Shay Shay,topic_donald_trump,0.11010745541838886,0.48047708725674826,positive
podcast,Club Shay Shay,topic_drug_related_crimes,0.13626881246325684,0.6357815442561205,positive
podcast,Club Shay Shay,topic_economic_trends_and_indicators,0.2315612838340111,0.9375392341494037,positive
podcast,Club Shay Shay,topic_economy,0.18872945293902388,0.8465160075329566,positive
podcast,Club Shay Shay,"topic_economy,_business_and_finance",0.18872945293902388,0.8465160075329566,positive
podcast,Club Shay Shay,topic_education,0.15836858922989108,0.738480853735091,positive
podcast,Club Shay Shay,topic_el_salvador,0.12948090273323115,0.5988700564971752,positive
podcast,Club Shay Shay,topic_election,0.08160248644524307,0.2862523540489642,neutral
podcast,Club Shay Shay,topic_elon_musk,0.12714999695534251,0.5865662272441934,positive
podcast,Club Shay Shay,topic_employer,0.0333333333333333,0.06603892027620842,neutral
podcast,Club Shay Shay,topic_employment,0.11935941043083895,0.5433772755806654,positive
podcast,Club Shay Shay,topic_environment,0.11051748093753377,0.48512241054613936,positive
podcast,Club Shay Shay,topic_eye_care,0.19055827158257652,0.8505963590709353,positive
podcast,Club Shay Shay,topic_family,0.14164704805072015,0.6613935969868173,positive
podcast,Club Shay Shay,topic_family_planning,0.1835004120353803,0.8297551789077213,positive
podcast,Club Shay Shay,topic_farms,0.2662085223933044,0.9713747645951035,positive
podcast,Club Shay Shay,topic_film_industry,0.11609014912885113,0.5214061519146265,positive
podcast,Club Shay Shay,topic_financial_and_business_service,0.19355758309467852,0.8612680477087257,positive
podcast,Club Shay Shay,topic_financial_service,0.1955925143444501,0.8666666666666667,positive
podcast,Club Shay Shay,topic_fire,0.18986011313963586,0.848210922787194,positive
podcast,Club Shay Shay,topic_fraud,0.0878787878787878,0.3285624607658506,neutral
podcast,Club Shay Shay,topic_furnishings_and_furniture,0.1456687565308255,0.6793471437539235,positive
podcast,Club Shay Shay,topic_gang_activity,0.05102160306129883,0.12134337727558067,neutral
podcast,Club Shay Shay,topic_gender,0.18625243799487,0.8372881355932204,positive
podcast,Club Shay Shay,topic_grocery,0.24855675028367302,0.9569365976145637,positive
podcast,Club Shay Shay,topic_health,0.1569939107325141,0.7320778405524169,positive
podcast,Club Shay Shay,topic_health_and_beauty_product,0.20708309411402706,0.8954802259887006,positive
podcast,Club Shay Shay,topic_health_care_provider,0.0773490497607868,0.25775266792215945,neutral
podcast,Club Shay Shay,topic_health_insurance,0.2060710675057266,0.8924042686754551,positive
podcast,Club Shay Shay,topic_health_treatment_and_procedure,0.16525814946073564,0.7668549905838041,positive
podcast,Club Shay Shay,topic_healthcare_industry,0.11701246370760628,0.5279347143753923,positive
podcast,Club Shay Shay,topic_history,-0.0031617192331478226,-0.9273504273504274,negative
podcast,Club Shay Shay,topic_homelessness,0.089045703100727,0.33483992467043316,positive
podcast,Club Shay Shay,topic_homicide,0.14149449059745137,0.6610169491525424,positive
podcast,Club Shay Shay,topic_housing_and_urban_planning_policy,0.04288685982578025,0.09365976145637163,neutral
podcast,Club Shay Shay,topic_human_smuggling_and_trafficking,-0.014735500357143728,-0.7158119658119658,negative
podcast,Club Shay Shay,topic_ice,0.1454428628707694,0.6784682988072819,positive
podcast,Club Shay Shay,topic_immigration,0.11112173060225004,0.48939108600125547,positive
podcast,Club Shay Shay,topic_immigration_policy,0.1575018896447468,0.7344632768361582,positive
podcast,Club Shay Shay,topic_india,0.06832812352256797,0.2036409290646579,neutral
podcast,Club Shay Shay,topic_information_technology_and_computer_science,0.16447674071912025,0.7649717514124293,positive
podcast,Club Shay Shay,topic_insurance,0.19711987329579628,0.8704331450094162,positive
podcast,Club Shay Shay,topic_investments,0.2315612838340111,0.9375392341494037,positive
podcast,Club Shay Shay,topic_israel,0.12341366519613486,0.5672316384180791,positive
podcast,Club Shay Shay,topic_israel_gaza,0.04131465495289023,0.08775894538606403,neutral
podcast,Club Shay Shay,topic_jd_vance,0.06447112591593104,0.18405524168236032,neutral
podcast,Club Shay Shay,topic_jeff_bezos,0.1109374999999999,0.48801004394224734,positive
podcast,Club Shay Shay,topic_joe_biden,0.09964031273259892,0.40803515379786565,positive
podcast,Club Shay Shay,topic_judiciary,0.07555714049378431,0.24613935969868173,neutral
podcast,Club Shay Shay,topic_justice,0.09490837042407439,0.37451349654739485,positive
podcast,Club Shay Shay,topic_kamala_harris,0.11100996934224144,0.48876333961079726,positive
podcast,Club Shay Shay,topic_kanye_west,0.07051602725591999,0.21468926553672316,neutral
podcast,Club Shay Shay,topic_labor,0.10343277827404805,0.43490269930947895,positive
podcast,Club Shay Shay,topic_law_enforcement,0.07592713251306989,0.24770872567482738,neutral
podcast,Club Shay Shay,topic_livestock_farming,-0.1036224935778507,-0.11965811965811966,neutral
podcast,Club Shay Shay,topic_luxury_good,0.21262790377501056,0.9073446327683616,positive
podcast,Club Shay Shay,topic_machine_manufacturing,0.21963917930201043,0.9198995605775266,positive
podcast,Club Shay Shay,topic_mankind,0.16305274095101885,0.7598242310106716,positive
podcast,Club Shay Shay,topic_mark_zuckerberg,0.05683300172864672,0.1475204017576899,neutral
podcast,Club Shay Shay,topic_marriage,0.09081537329720908,0.3477715003138732,positive
podcast,Club Shay Shay,topic_media_and_entertainment_industry,0.1793721792155892,0.8168236032642813,positive
podcast,Club Shay Shay,topic_medical_condition,0.08665137403225785,0.3205273069679849,neutral
podcast,Club Shay Shay,topic_medical_equipment,0.2847332928682135,0.9802887633396108,positive
podcast,Club Shay Shay,topic_medical_profession,0.15637787511564064,0.7298179535467672,positive
podcast,Club Shay Shay,topic_medical_service,0.1386817375171412,0.6495919648462022,positive
podcast,Club Shay Shay,topic_medical_specialization,0.15710016644619162,0.7324544883866918,positive
podcast,Club Shay Shay,topic_men,0.11900302967443141,0.5411173885750157,positive
podcast,Club Shay Shay,topic_mental_health,0.1250953053651793,0.5757689893283113,positive
podcast,Club Shay Shay,topic_metal,0.15035815594589735,0.7032015065913371,positive
podcast,Club Shay Shay,topic_mexico,0.1493782740435927,0.6983050847457627,positive
podcast,Club Shay Shay,topic_mike_johnson,0.042052864130686936,0.0901443816698054,neutral
podcast,Club Shay Shay,topic_military_equipment,0.1053557637358865,0.4487131198995606,positive
podcast,Club Shay Shay,topic_military_service,0.0401832955404383,0.08487131198995605,neutral
podcast,Club Shay Shay,topic_mining,0.15035815594589735,0.7032015065913371,positive
podcast,Club Shay Shay,topic_music_industry,0.20758391936770962,0.896421845574388,positive
podcast,Club Shay Shay,topic_national_or_ethnic_minority,0.15412229190618287,0.71939736346516,positive
podcast,Club Shay Shay,topic_national_security,0.10643580238044852,0.4568738229755179,positive
podcast,Club Shay Shay,topic_natural_science,0.029227716727716648,0.05499058380414312,neutral
podcast,Club Shay Shay,topic_nature,0.11051748093753377,0.48512241054613936,positive
podcast,Club Shay Shay,topic_non-prescription_drug,0.2341781254886093,0.9409918392969241,positive
podcast,Club Shay Shay,topic_obesity,0.0033419011544012014,0.005900816070307595,neutral
podcast,Club Shay Shay,topic_occupations,0.2053854875283446,0.8900188323917138,positive
podcast,Club Shay Shay,topic_online_shopping,0.236896497271966,0.9436283741368487,positive
podcast,Club Shay Shay,topic_opioids,0.07948877439756762,0.2716886377903327,neutral
podcast,Club Shay Shay,topic_organized_crime,0.05102160306129883,0.12134337727558067,neutral
podcast,Club Shay Shay,topic_orthopedics,0.08502169285278831,0.3112366603892028,neutral
podcast,Club Shay Shay,topic_pakistan,0.16910151814558466,0.7830508474576271,positive
podcast,Club Shay Shay,topic_paleontology,0.020558608058608,0.03603264281230383,neutral
podcast,Club Shay Shay,topic_parenting,0.34296875,0.9948524795982423,positive
podcast,Club Shay Shay,topic_parents_group,0.24336013356568167,0.9511613308223478,positive
podcast,Club Shay Shay,"topic_patent,_copyright_and_trademark",0.2859410430839001,0.9813559322033898,positive
podcast,Club Shay Shay,topic_payment_service,0.1387448866018484,0.6499686126804771,positive
podcast,Club Shay Shay,topic_pension,0.1419047619047618,0.6622724419334589,positive
podcast,Club Shay Shay,topic_personal_finance,0.1884402990925131,0.8440677966101695,positive
podcast,Club Shay Shay,topic_personal_finance_and_investment,0.1674623642636085,0.7756434400502197,positive
podcast,Club Shay Shay,topic_personal_income,0.15870694698819693,0.7402385436283742,positive
podcast,Club Shay Shay,topic_personal_weapon_control_policy,0.004258858425525,0.007156308851224105,neutral
podcast,Club Shay Shay,topic_pet_product_and_service,0.3132810220169853,0.9892027620841181,positive
podcast,Club Shay Shay,topic_pete_hegseth,0.13084671831695635,0.6072818581293158,positive
podcast,Club Shay Shay,topic_pharmaceutical,0.08958754599018288,0.33885750156936595,positive
podcast,Club Shay Shay,topic_physiology,0.0378968253968253,0.07934714375392342,neutral
podcast,Club Shay Shay,topic_plastic,0.1147898154477101,0.5109855618330195,positive
podcast,Club Shay Shay,topic_podcast,0.1691809770316387,0.7833019460138104,positive
podcast,Club Shay Shay,topic_police,0.1206844436018776,0.5512868801004395,positive
podcast,Club Shay Shay,topic_political_candidates,0.09437382584709714,0.3720025109855618,positive
podcast,Club Shay Shay,topic_political_debates,0.0528669727910714,0.12969240426867545,neutral
podcast,Club Shay Shay,topic_political_parties_and_movements,0.0286654135338345,0.05273069679849341,neutral
podcast,Club Shay Shay,topic_political_system,0.17190476190476184,0.7947897049591964,positive
podcast,Club Shay Shay,topic_politics_and_government,0.105220413095886,0.44708097928436913,positive
podcast,Club Shay Shay,topic_pornography,0.14304056972762186,0.6675455116133082,positive
podcast,Club Shay Shay,topic_precious_material,0.15035815594589735,0.7032015065913371,positive
podcast,Club Shay Shay,topic_pregnancy_and_childbirth,0.1886872294372294,0.8463276836158192,positive
podcast,Club Shay Shay,topic_prescription_drugs,0.19487813590819214,0.8649089767733835,positive
podcast,Club Shay Shay,topic_prison,0.06033453904982599,0.165473948524796,neutral
podcast,Club Shay Shay,topic_prostitution,0.06735539222034553,0.1977401129943503,neutral
podcast,Club Shay Shay,topic_psychology,0.2497714616717615,0.9579409918392969,positive
podcast,Club Shay Shay,topic_racism,0.07646237533860205,0.2512241054613936,neutral
podcast,Club Shay Shay,topic_real_estate,0.11875516590267186,0.5396107972379158,positive
podcast,Club Shay Shay,topic_reckless_driving,0.01516645685857436,0.026114249843063403,neutral
podcast,Club Shay Shay,topic_regulations,0.1430033416875522,0.6672944130571249,positive
podcast,Club Shay Shay,topic_religion,0.15684436179046565,0.7313245448838669,positive
podcast,Club Shay Shay,topic_religious_text,0.1517225829725829,0.7084745762711865,positive
podcast,Club Shay Shay,topic_rental_service,0.13135883990759775,0.6105461393596987,positive
podcast,Club Shay Shay,topic_republican_party,0.13533607993771113,0.6305084745762712,positive
podcast,Club Shay Shay,topic_residential_real_estate,0.4084821428571428,0.9992467043314501,positive
podcast,Club Shay Shay,topic_restaurant_and_catering,0.20639372006555842,0.8940364092906465,positive
podcast,Club Shay Shay,topic_robbery_and_theft,0.04556101802861057,0.10207156308851224,neutral
podcast,Club Shay Shay,topic_robert_f._kennedy_jr,0.21029458903542614,0.9020715630885122,positive
podcast,Club Shay Shay,topic_russia,0.10958597072200969,0.4769617074701821,positive
podcast,Club Shay Shay,topic_russia_ukraine,-0.02810784313725495,-0.5598290598290598,negative
podcast,Club Shay Shay,topic_saudi_arabia,0.16709399041655276,0.7743879472693032,positive
podcast,Club Shay Shay,topic_school,0.15916368786778015,0.7428750784682988,positive
podcast,Club Shay Shay,topic_science_and_technology,0.15177697710371493,0.7088512241054614,positive
podcast,Club Shay Shay,topic_scientific_research,0.14642693658585657,0.6841807909604519,positive
podcast,Club Shay Shay,topic_securities,0.15612255754610113,0.7290018832391714,positive
podcast,Club Shay Shay,topic_senior_citizens,0.19853452903937818,0.8735718769617075,positive
podcast,Club Shay Shay,topic_sex_crime,0.11760717478745294,0.5318267419962335,positive
podcast,Club Shay Shay,topic_sexual_behavior,0.15725184561135414,0.733458882611425,positive
podcast,Club Shay Shay,topic_shopping_district_and_high_street,0.1979845220916649,0.8718141870684244,positive
podcast,Club Shay Shay,topic_shopping_mall,-0.0292297979797979,-0.5512820512820513,negative
podcast,Club Shay Shay,topic_slavery,0.051626052709694725,0.12404268675455116,neutral
podcast,Club Shay Shay,topic_social_networking,-0.0113095238095238,-0.7670940170940171,negative
podcast,Club Shay Shay,topic_social_sciences,0.12330487121930683,0.5667294413057125,positive
podcast,Club Shay Shay,topic_society,0.13001431880358758,0.6018832391713748,positive
podcast,Club Shay Shay,topic_software_and_applications,0.2033256684082024,0.884871311989956,positive
podcast,Club Shay Shay,topic_space_exploration,0.14642693658585657,0.6841807909604519,positive
podcast,Club Shay Shay,topic_specialty_store,0.17955917483325445,0.8172002510985562,positive
podcast,Club Shay Shay,topic_stocks_and_securities,0.15612255754610113,0.7290018832391714,positive
podcast,Club Shay Shay,topic_streaming_service,0.17761121493866167,0.8106716886377904,positive
podcast,Club Shay Shay,topic_suicide,0.14843184386371255,0.6932203389830508,positive
podcast,Club Shay Shay,topic_surgery,0.2383987726246508,0.9453860640301318,positive
podcast,Club Shay Shay,topic_tariffs,0.11846944786766067,0.5378531073446328,positive
podcast,Club Shay Shay,topic_taxation_policy,0.1422975722397323,0.6637790332705586,positive
podcast,Club Shay Shay,topic_taylor_swift,0.14890941161687501,0.696045197740113,positive
podcast,Club Shay Shay,topic_taylor_swift_travis_kelce,0.1532608695652174,0.714752040175769,positive
podcast,Club Shay Shay,topic_telecommunication_equipment,0.09532197080652992,0.3771500313873195,positive
podcast,Club Shay Shay,topic_television_industry,0.17168996512746507,0.7934714375392341,positive
podcast,Club Shay Shay,topic_therapy,0.15696240299848802,0.7317011927181418,positive
podcast,Club Shay Shay,topic_tiktok,0.11711571719244206,0.5286880100439423,positive
podcast,Club Shay Shay,topic_tim_cook,0.1106914175727899,0.48662900188323915,positive
podcast,Club Shay Shay,topic_tim_walz,0.122362408546619,0.5602008788449466,positive
podcast,Club Shay Shay,topic_tobacco_and_nicotine,0.2440180868640687,0.9524168236032643,positive
podcast,Club Shay Shay,topic_tourism_and_leisure_industry,0.20793112160488303,0.8971751412429378,positive
podcast,Club Shay Shay,topic_trade_policy,0.1529248287418222,0.7127432517263026,positive
podcast,Club Shay Shay,topic_united_kingdom,0.1546466848176152,0.7221594475831764,positive
podcast,Club Shay Shay,topic_united_states,0.15939030600675602,0.7436283741368487,positive
podcast,Club Shay Shay,topic_university,0.16090654154752365,0.7518518518518519,positive
podcast,Club Shay Shay,topic_vaccine,0.06620949025238311,0.19146264908976773,neutral
podcast,Club Shay Shay,topic_values,0.15494018503724047,0.7232893910860012,positive
podcast,Club Shay Shay,topic_veterans'_affairs,0.1888888888888889,0.8469554300062775,positive
podcast,Club Shay Shay,topic_veterinary_medicine,0.15998283361209498,0.7470182046453233,positive
podcast,Club Shay Shay,topic_viral_disease,0.1655442176870748,0.7682360326428123,positive
podcast,Club Shay Shay,topic_weather,0.0682046024151287,0.2029504080351538,neutral
podcast,Club Shay Shay,topic_weather_statistic,0.0682046024151287,0.2029504080351538,neutral
podcast,Club Shay Shay,topic_welfare,0.13429976243449754,0.6247332077840553,positive
podcast,Club Shay Shay,topic_wireless_technology,0.3107524828113063,0.9890772128060263,positive
podcast,Club Shay Shay,topic_women,0.058034940746929026,0.154676710608914,neutral
podcast,Conan Obrien Needs A Friend,topic_Christianity,0.194265873015873,0.8624607658505964,positive
podcast,Conan Obrien Needs A Friend,topic_Christmas,0.2520548654244307,0.9602008788449466,positive
podcast,Conan Obrien Needs A Friend,topic_LGBTQ,-0.0834706959706959,-0.18376068376068377,neutral
podcast,Conan Obrien Needs A Friend,topic_accident_and_emergency_incident,0.13373556311157664,0.6223477715003138,positive
podcast,Conan Obrien Needs A Friend,topic_addiction,0.12158420841341255,0.5549278091650973,positive
podcast,Conan Obrien Needs A Friend,topic_advertising,0.13930199384603462,0.6528562460765851,positive
podcast,Conan Obrien Needs A Friend,topic_animal,0.10942259145493102,0.4753923414940364,positive
podcast,Conan Obrien Needs A Friend,topic_armed_conflict,0.057859358329204864,0.1539234149403641,neutral
podcast,Conan Obrien Needs A Friend,topic_artificial_intelligence,0.09832616324410916,0.39887005649717516,positive
podcast,Conan Obrien Needs A Friend,topic_assault,0.14784722222222219,0.6897049591964847,positive
podcast,Conan Obrien Needs A Friend,topic_automotive,0.17537829273123387,0.8048964218455744,positive
podcast,Conan Obrien Needs A Friend,topic_belief_systems,0.194265873015873,0.8624607658505964,positive
podcast,Conan Obrien Needs A Friend,topic_beverage,0.24502756719413915,0.9540489642184558,positive
podcast,Conan Obrien Needs A Friend,topic_beverage_and_grocery,0.10439142771804064,0.44092906465787823,positive
podcast,Conan Obrien Needs A Friend,topic_bob_menendez,0.0847222222222222,0.3096672944130571,neutral
podcast,Conan Obrien Needs A Friend,topic_business_information,0.18090492244501738,0.8213433772755807,positive
podcast,Conan Obrien Needs A Friend,topic_business_service,0.23952649402649398,0.9468298807281859,positive
podcast,Conan Obrien Needs A Friend,topic_canada,0.1305245496840324,0.6043942247332078,positive
podcast,Conan Obrien Needs A Friend,topic_cancer,0.215,0.9111111111111111,positive
podcast,Conan Obrien Needs A Friend,topic_chemicals,0.17612298329743628,0.8074701820464533,positive
podcast,Conan Obrien Needs A Friend,topic_child_care,0.05565966917069864,0.14130571249215318,neutral
podcast,Conan Obrien Needs A Friend,topic_children,0.2474232117089259,0.9563088512241055,positive
podcast,Conan Obrien Needs A Friend,topic_china,0.13277775159076816,0.6175768989328312,positive
podcast,Conan Obrien Needs A Friend,topic_climate_change,0.15034748187268476,0.7029504080351539,positive
podcast,Conan Obrien Needs A Friend,topic_clothing,0.3259367108585858,0.992090395480226,positive
podcast,Conan Obrien Needs A Friend,topic_communism,0.1998268398268398,0.8770244821092279,positive
podcast,Conan Obrien Needs A Friend,topic_computing_and_information_technology,0.1476711560044893,0.6890772128060264,positive
podcast,Conan Obrien Needs A Friend,"topic_conflict,_war_and_peace",0.057859358329204864,0.1539234149403641,neutral
podcast,Conan Obrien Needs A Friend,topic_consumer_electronics,0.15702637674331038,0.7322033898305085,positive
podcast,Conan Obrien Needs A Friend,topic_consumer_goods,0.19906761583260457,0.8752040175768989,positive
podcast,Conan Obrien Needs A Friend,topic_covid-19,0.244297619047619,0.9530445699937226,positive
podcast,Conan Obrien Needs A Friend,topic_crime,0.14440920008354216,0.6733207784055242,positive
podcast,Conan Obrien Needs A Friend,"topic_crime,_law_and_justice",0.14440920008354216,0.6733207784055242,positive
podcast,Conan Obrien Needs A Friend,topic_criminal_law,0.0847222222222222,0.3096672944130571,neutral
podcast,Conan Obrien Needs A Friend,topic_crypto,0.05781328320802,0.1534839924670433,neutral
podcast,Conan Obrien Needs A Friend,topic_curriculum,-0.1690858585858586,-0.03418803418803419,neutral
podcast,Conan Obrien Needs A Friend,topic_cyber_crime,0.05781328320802,0.1534839924670433,neutral
podcast,Conan Obrien Needs A Friend,topic_death_and_dying,0.017472728056967198,0.030382925298179535,neutral
podcast,Conan Obrien Needs A Friend,topic_debt_market,0.21230555008964094,0.9065913370998117,positive
podcast,Conan Obrien Needs A Friend,topic_democratic_party,0.10478254137440361,0.44369114877589455,positive
podcast,Conan Obrien Needs A Friend,topic_demographics,0.221055796055796,0.9227871939736346,positive
podcast,Conan Obrien Needs A Friend,topic_department_store,0.3250457875457875,0.9918392969240427,positive
podcast,Conan Obrien Needs A Friend,topic_diddy,0.10738728575898222,0.46340238543628376,positive
podcast,Conan Obrien Needs A Friend,topic_diet,0.14616142290249434,0.682736974262398,positive
podcast,Conan Obrien Needs A Friend,topic_disabilities,0.042176948051948,0.0903954802259887,neutral
podcast,Conan Obrien Needs A Friend,topic_disaster,0.13373556311157664,0.6223477715003138,positive
podcast,Conan Obrien Needs A Friend,"topic_disaster,_accident_and_emergency_incident",0.13373556311157664,0.6223477715003138,positive
podcast,Conan Obrien Needs A Friend,topic_disease_and_condition,0.1299248571726548,0.6012554927809165,positive
podcast,Conan Obrien Needs A Friend,topic_donald_trump,0.18840615182954124,0.8439422473320778,positive
podcast,Conan Obrien Needs A Friend,topic_drug_related_crimes,0.277827380952381,0.9781544256120527,positive
podcast,Conan Obrien Needs A Friend,topic_economy,0.18484556413597902,0.833458882611425,positive
podcast,Conan Obrien Needs A Friend,"topic_economy,_business_and_finance",0.18484556413597902,0.833458882611425,positive
podcast,Conan Obrien Needs A Friend,topic_education,0.11928630026645896,0.5427495291902071,positive
podcast,Conan Obrien Needs A Friend,topic_el_salvador,0.21923687618298007,0.9186440677966101,positive
podcast,Conan Obrien Needs A Friend,topic_election,0.1569841269841269,0.7318895166352793,positive
podcast,Conan Obrien Needs A Friend,topic_elon_musk,0.1563732993197278,0.7296924042686754,positive
podcast,Conan Obrien Needs A Friend,topic_environment,0.1250130258997896,0.5751412429378531,positive
podcast,Conan Obrien Needs A Friend,topic_espionage_and_intelligence,0.0820601851851851,0.28888888888888886,neutral
podcast,Conan Obrien Needs A Friend,topic_film_industry,0.15025748905082673,0.7021971123666039,positive
podcast,Conan Obrien Needs A Friend,topic_financial_and_business_service,0.23952649402649398,0.9468298807281859,positive
podcast,Conan Obrien Needs A Friend,topic_fire,-0.0366758241758241,-0.46794871794871795,negative
podcast,Conan Obrien Needs A Friend,topic_forestry_and_timber,0.2086134453781512,0.898556183301946,positive
podcast,Conan Obrien Needs A Friend,topic_furnishings_and_furniture,0.20995820154918804,0.9011927181418706,positive
podcast,Conan Obrien Needs A Friend,topic_gender,0.3631060606060606,0.9972379158819836,positive
podcast,Conan Obrien Needs A Friend,topic_global_warming,0.11998384616625955,0.5461393596986818,positive
podcast,Conan Obrien Needs A Friend,topic_grocery,0.1320337500564433,0.61368487131199,positive
podcast,Conan Obrien Needs A Friend,topic_health,0.1459459728565334,0.6803515379786567,positive
podcast,Conan Obrien Needs A Friend,topic_health_and_beauty_product,0.17612298329743628,0.8074701820464533,positive
podcast,Conan Obrien Needs A Friend,topic_health_treatment_and_procedure,0.17200734521837288,0.7953546767106089,positive
podcast,Conan Obrien Needs A Friend,topic_healthcare_industry,0.1801587301587302,0.8187696170747019,positive
podcast,Conan Obrien Needs A Friend,topic_history,0.14765362541927604,0.6888888888888889,positive
podcast,Conan Obrien Needs A Friend,topic_homicide,0.057797619047619,0.15317011927181418,neutral
podcast,Conan Obrien Needs A Friend,topic_ice,0.20902976446120314,0.8995605775266792,positive
podcast,Conan Obrien Needs A Friend,topic_india,0.21908587033951504,0.9185185185185185,positive
podcast,Conan Obrien Needs A Friend,topic_industrial_accident_and_incident,0.091345172324795,0.35153797865662273,positive
podcast,Conan Obrien Needs A Friend,topic_information_technology_and_computer_science,0.11871648615084288,0.5391086001255493,positive
podcast,Conan Obrien Needs A Friend,topic_iran,0.3259367108585858,0.992090395480226,positive
podcast,Conan Obrien Needs A Friend,topic_israel,0.1372408559604168,0.6426867545511613,positive
podcast,Conan Obrien Needs A Friend,topic_israel_gaza,0.11391261003415662,0.5072190834902699,positive
podcast,Conan Obrien Needs A Friend,topic_jd_vance,0.13936135289481405,0.6534839924670434,positive
podcast,Conan Obrien Needs A Friend,topic_jeffrey_epstein,0.2961160714285713,0.9848085373509102,positive
podcast,Conan Obrien Needs A Friend,topic_joe_biden,0.10924356559037801,0.4741996233521657,positive
podcast,Conan Obrien Needs A Friend,topic_justice,0.14440920008354216,0.6733207784055242,positive
podcast,Conan Obrien Needs A Friend,topic_kamala_harris,0.20191997710500995,0.8814814814814815,positive
podcast,Conan Obrien Needs A Friend,topic_kanye_west,0.19432658800558944,0.8626490897677338,positive
